1.000000e+000	2.713400e-003	4.536400e+002	1.958487e+001	1.590278e+001
2.000000e+000	3.022600e-003	5.047400e+002	1.992618e+001	1.556147e+001
3.000000e+000	3.331800e-003	5.558300e+002	2.026135e+001	1.522629e+001
4.000000e+000	3.795600e-003	6.324700e+002	2.059035e+001	1.489729e+001
5.000000e+000	4.259400e-003	7.091100e+002	2.085574e+001	1.463190e+001
6.000000e+000	4.877900e-003	8.113000e+002	2.120532e+001	1.428232e+001
7.000000e+000	5.341700e-003	8.879400e+002	2.143799e+001	1.404965e+001
8.000000e+000	6.114700e-003	1.015700e+003	2.183821e+001	1.364943e+001
9.000000e+000	6.733100e-003	1.117900e+003	2.206373e+001	1.342392e+001
1.000000e+001	7.351600e-003	1.220000e+003	2.225868e+001	1.322896e+001
1.100000e+001	8.279200e-003	1.373300e+003	2.253603e+001	1.295161e+001
1.200000e+001	9.206900e-003	1.526600e+003	2.278169e+001	1.270596e+001
1.300000e+001	1.059100e-002	1.705400e+003	2.307873e+001	1.240891e+001
1.400000e+001	1.182700e-002	1.906900e+003	2.344915e+001	1.203850e+001
1.500000e+001	1.306400e-002	2.104000e+003	2.366006e+001	1.182758e+001
1.600000e+001	1.476500e-002	2.383700e+003	2.397220e+001	1.151545e+001
1.700000e+001	1.646600e-002	2.659000e+003	2.422849e+001	1.125915e+001
1.800000e+001	1.816600e-002	2.936900e+003	2.453271e+001	1.095493e+001
1.900000e+001	2.017600e-002	3.261500e+003	2.475754e+001	1.073010e+001
2.000000e+001	2.234100e-002	3.618800e+003	2.495816e+001	1.052948e+001
2.100000e+001	2.481400e-002	4.029100e+003	2.522916e+001	1.025849e+001
2.200000e+001	2.744300e-002	4.461000e+003	2.552103e+001	9.966617e+000
2.300000e+001	3.053500e-002	4.966200e+003	2.578582e+001	9.701823e+000
2.400000e+001	3.378200e-002	5.497500e+003	2.597709e+001	9.510556e+000
2.500000e+001	3.749200e-002	6.113800e+003	2.614432e+001	9.343328e+000
2.600000e+001	4.166700e-002	6.803400e+003	2.649526e+001	8.992390e+000
2.700000e+001	4.630500e-002	7.565100e+003	2.670454e+001	8.783110e+000
2.800000e+001	5.140700e-002	8.410000e+003	2.695792e+001	8.529725e+000
2.900000e+001	5.712700e-002	9.353200e+003	2.729856e+001	8.189087e+000
3.000000e+001	6.346600e-002	1.039700e+004	2.752572e+001	7.961927e+000
3.100000e+001	7.057800e-002	1.157000e+004	2.779298e+001	7.694666e+000
3.200000e+001	7.830900e-002	1.284700e+004	2.799292e+001	7.494721e+000
3.300000e+001	8.712100e-002	1.430300e+004	2.827814e+001	7.209508e+000
3.400000e+001	9.686100e-002	1.591200e+004	2.856126e+001	6.926381e+000
3.500000e+001	1.075300e-001	1.767300e+004	2.883928e+001	6.648364e+000
3.600000e+001	1.195900e-001	1.966500e+004	2.909623e+001	6.391419e+000
3.700000e+001	1.328800e-001	2.186100e+004	2.939019e+001	6.097455e+000
3.800000e+001	1.478800e-001	2.433800e+004	2.968312e+001	5.804521e+000
3.900000e+001	1.642700e-001	2.709600e+004	2.997299e+001	5.514650e+000
4.000000e+001	1.826700e-001	3.016200e+004	3.023976e+001	5.247885e+000
4.100000e+001	2.032300e-001	3.348200e+004	3.060361e+001	4.884035e+000
4.200000e+001	2.259600e-001	3.731100e+004	3.088432e+001	4.603327e+000
4.300000e+001	2.511600e-001	4.139800e+004	3.108375e+001	4.403894e+000
4.400000e+001	2.794500e-001	4.599800e+004	3.139937e+001	4.088273e+000
4.500000e+001	3.106800e-001	5.136200e+004	3.177012e+001	3.717522e+000
4.600000e+001	3.454700e-001	5.698200e+004	3.213668e+001	3.350965e+000
4.700000e+001	3.842800e-001	6.336800e+004	3.248019e+001	3.007451e+000
4.800000e+001	4.274100e-001	7.052100e+004	3.280064e+001	2.687005e+000
4.900000e+001	4.753400e-001	7.844000e+004	3.324718e+001	2.240468e+000
5.000000e+001	5.286800e-001	8.738000e+004	3.359657e+001	1.891075e+000
5.100000e+001	5.878900e-001	9.708800e+004	3.392585e+001	1.561798e+000
5.200000e+001	6.539100e-001	1.080700e+005	3.437522e+001	1.112421e+000
5.300000e+001	7.273500e-001	1.200800e+005	3.476646e+001	7.211863e-001
5.400000e+001	8.089800e-001	1.336200e+005	3.506660e+001	4.210462e-001
5.500000e+001	8.997400e-001	1.486900e+005	3.531166e+001	1.759812e-001
5.600000e+001	1.000700e+000	1.652900e+005	3.548765e+001	0.000000e+000
5.700000e+001	1.101700e+000	1.819100e+005	3.532127e+001	1.663779e-001
