1.000000e+000	2.713400e-003	1.495700e+002	1.686690e+001	1.585832e+001
2.000000e+000	3.022600e-003	1.663800e+002	1.715186e+001	1.557336e+001
3.000000e+000	3.331800e-003	1.831900e+002	1.747965e+001	1.524557e+001
4.000000e+000	3.795600e-003	2.084000e+002	1.783451e+001	1.489070e+001
5.000000e+000	4.259400e-003	2.336100e+002	1.812049e+001	1.460472e+001
6.000000e+000	4.877900e-003	2.672300e+002	1.850959e+001	1.421563e+001
7.000000e+000	5.341700e-003	2.924400e+002	1.870277e+001	1.402245e+001
8.000000e+000	6.114700e-003	3.344600e+002	1.908518e+001	1.364003e+001
9.000000e+000	6.733100e-003	3.680700e+002	1.933999e+001	1.338523e+001
1.000000e+001	7.351600e-003	4.016900e+002	1.958364e+001	1.314158e+001
1.100000e+001	8.279200e-003	4.521100e+002	1.985849e+001	1.286673e+001
1.200000e+001	9.206900e-003	5.025300e+002	2.016800e+001	1.255721e+001
1.300000e+001	1.059100e-002	5.610100e+002	2.040448e+001	1.232074e+001
1.400000e+001	1.182700e-002	6.284100e+002	2.068394e+001	1.204127e+001
1.500000e+001	1.306400e-002	6.950200e+002	2.097372e+001	1.175150e+001
1.600000e+001	1.476500e-002	7.860400e+002	2.131059e+001	1.141463e+001
1.700000e+001	1.646600e-002	8.769900e+002	2.159888e+001	1.112634e+001
1.800000e+001	1.816600e-002	9.675000e+002	2.183316e+001	1.089206e+001
1.900000e+001	2.017600e-002	1.076700e+003	2.203488e+001	1.069034e+001
2.000000e+001	2.234100e-002	1.194800e+003	2.233647e+001	1.038875e+001
2.100000e+001	2.481400e-002	1.327600e+003	2.262714e+001	1.009808e+001
2.200000e+001	2.744300e-002	1.469400e+003	2.285375e+001	9.871462e+000
2.300000e+001	3.053500e-002	1.636600e+003	2.313201e+001	9.593202e+000
2.400000e+001	3.378200e-002	1.812000e+003	2.333619e+001	9.389029e+000
2.500000e+001	3.749200e-002	2.014400e+003	2.357909e+001	9.146125e+000
2.600000e+001	4.166700e-002	2.240300e+003	2.391461e+001	8.810608e+000
2.700000e+001	4.630500e-002	2.491200e+003	2.411149e+001	8.613724e+000
2.800000e+001	5.140700e-002	2.767900e+003	2.439595e+001	8.329262e+000
2.900000e+001	5.712700e-002	3.078100e+003	2.457387e+001	8.151347e+000
3.000000e+001	6.346600e-002	3.423100e+003	2.484669e+001	7.878524e+000
3.100000e+001	7.057800e-002	3.809400e+003	2.511955e+001	7.605662e+000
3.200000e+001	7.830900e-002	4.228800e+003	2.542164e+001	7.303571e+000
3.300000e+001	8.712100e-002	4.706800e+003	2.564779e+001	7.077429e+000
3.400000e+001	9.686100e-002	5.236300e+003	2.588741e+001	6.837810e+000
3.500000e+001	1.075300e-001	5.815800e+003	2.617598e+001	6.549236e+000
3.600000e+001	1.195900e-001	6.471000e+003	2.641234e+001	6.312879e+000
3.700000e+001	1.328800e-001	7.193900e+003	2.672727e+001	5.997942e+000
3.800000e+001	1.478800e-001	8.008300e+003	2.705859e+001	5.666622e+000
3.900000e+001	1.642700e-001	8.898800e+003	2.728758e+001	5.437634e+000
4.000000e+001	1.826700e-001	9.898600e+003	2.762695e+001	5.098262e+000
4.100000e+001	2.032300e-001	1.101600e+004	2.785095e+001	4.874264e+000
4.200000e+001	2.259600e-001	1.225100e+004	2.819541e+001	4.529810e+000
4.300000e+001	2.511600e-001	1.362100e+004	2.851327e+001	4.211942e+000
4.400000e+001	2.794500e-001	1.515800e+004	2.881007e+001	3.915145e+000
4.500000e+001	3.106800e-001	1.685600e+004	2.913782e+001	3.587398e+000
4.600000e+001	3.454700e-001	1.874600e+004	2.945651e+001	3.268709e+000
4.700000e+001	3.842800e-001	2.085600e+004	2.975818e+001	2.967037e+000
4.800000e+001	4.274100e-001	2.320000e+004	3.017394e+001	2.551275e+000
4.900000e+001	4.753400e-001	2.580500e+004	3.054673e+001	2.178487e+000
5.000000e+001	5.286800e-001	2.870400e+004	3.092894e+001	1.796276e+000
5.100000e+001	5.878900e-001	3.192300e+004	3.130799e+001	1.417231e+000
5.200000e+001	6.539100e-001	3.551100e+004	3.170347e+001	1.021750e+000
5.300000e+001	7.273500e-001	3.950300e+004	3.207529e+001	6.499229e-001
5.400000e+001	8.089800e-001	4.393900e+004	3.239661e+001	3.286017e-001
5.500000e+001	8.997400e-001	4.887200e+004	3.263796e+001	8.725618e-002
5.600000e+001	1.000700e+000	5.435800e+004	3.272522e+001	0.000000e+000
5.700000e+001	1.101700e+000	5.985000e+004	3.261666e+001	1.085588e-001
