1.000000e+000	2.713400e-003	1.160000e+002	1.633874e+001	1.586453e+001
2.000000e+000	3.022600e-003	1.290400e+002	1.660325e+001	1.560003e+001
3.000000e+000	3.331800e-003	1.420700e+002	1.684623e+001	1.535705e+001
4.000000e+000	3.795600e-003	1.616300e+002	1.718335e+001	1.501993e+001
5.000000e+000	4.259400e-003	1.811800e+002	1.748051e+001	1.472277e+001
6.000000e+000	4.877900e-003	2.072500e+002	1.785031e+001	1.435297e+001
7.000000e+000	5.341700e-003	2.268000e+002	1.807711e+001	1.412617e+001
8.000000e+000	6.114700e-003	2.593900e+002	1.847185e+001	1.373143e+001
9.000000e+000	6.733100e-003	2.854600e+002	1.866821e+001	1.353506e+001
1.000000e+001	7.351600e-003	3.115300e+002	1.892464e+001	1.327863e+001
1.100000e+001	8.279200e-003	3.506400e+002	1.924409e+001	1.295918e+001
1.200000e+001	9.206900e-003	3.897500e+002	1.950380e+001	1.269948e+001
1.300000e+001	1.059100e-002	4.353700e+002	1.974902e+001	1.245426e+001
1.400000e+001	1.182700e-002	4.875100e+002	2.007219e+001	1.213109e+001
1.500000e+001	1.306400e-002	5.385600e+002	2.033209e+001	1.187119e+001
1.600000e+001	1.476500e-002	6.099300e+002	2.063431e+001	1.156897e+001
1.700000e+001	1.646600e-002	6.811300e+002	2.097006e+001	1.123322e+001
1.800000e+001	1.816600e-002	7.516300e+002	2.123094e+001	1.097234e+001
1.900000e+001	2.017600e-002	8.349400e+002	2.150728e+001	1.069599e+001
2.000000e+001	2.234100e-002	9.252900e+002	2.170412e+001	1.049916e+001
2.100000e+001	2.481400e-002	1.030200e+003	2.195899e+001	1.024429e+001
2.200000e+001	2.744300e-002	1.140800e+003	2.226996e+001	9.933315e+000
2.300000e+001	3.053500e-002	1.269900e+003	2.257034e+001	9.632942e+000
2.400000e+001	3.378200e-002	1.405700e+003	2.280109e+001	9.402185e+000
2.500000e+001	3.749200e-002	1.561800e+003	2.303916e+001	9.164118e+000
2.600000e+001	4.166700e-002	1.737000e+003	2.329997e+001	8.903309e+000
2.700000e+001	4.630500e-002	1.932500e+003	2.350186e+001	8.701418e+000
2.800000e+001	5.140700e-002	2.147500e+003	2.381841e+001	8.384872e+000
2.900000e+001	5.712700e-002	2.387700e+003	2.407277e+001	8.130505e+000
3.000000e+001	6.346600e-002	2.654400e+003	2.431311e+001	7.890165e+000
3.100000e+001	7.057800e-002	2.953900e+003	2.455230e+001	7.650980e+000
3.200000e+001	7.830900e-002	3.279800e+003	2.479022e+001	7.413058e+000
3.300000e+001	8.712100e-002	3.651100e+003	2.508594e+001	7.117338e+000
3.400000e+001	9.686100e-002	4.061400e+003	2.536386e+001	6.839422e+000
3.500000e+001	1.075300e-001	4.510600e+003	2.566387e+001	6.539412e+000
3.600000e+001	1.195900e-001	5.018600e+003	2.588574e+001	6.317541e+000
3.700000e+001	1.328800e-001	5.579000e+003	2.619153e+001	6.011746e+000
3.800000e+001	1.478800e-001	6.211000e+003	2.643687e+001	5.766409e+000
3.900000e+001	1.642700e-001	6.901900e+003	2.676355e+001	5.439730e+000
4.000000e+001	1.826700e-001	7.677100e+003	2.707136e+001	5.131921e+000
4.100000e+001	2.032300e-001	8.543700e+003	2.735502e+001	4.848254e+000
4.200000e+001	2.259600e-001	9.501700e+003	2.766963e+001	4.533649e+000
4.300000e+001	2.511600e-001	1.056400e+004	2.797803e+001	4.225244e+000
4.400000e+001	2.794500e-001	1.175600e+004	2.828809e+001	3.915188e+000
4.500000e+001	3.106800e-001	1.307300e+004	2.856997e+001	3.633307e+000
4.600000e+001	3.454700e-001	1.453900e+004	2.892805e+001	3.275232e+000
4.700000e+001	3.842800e-001	1.617500e+004	2.926494e+001	2.938342e+000
4.800000e+001	4.274100e-001	1.799300e+004	2.963360e+001	2.569674e+000
4.900000e+001	4.753400e-001	2.001400e+004	3.000325e+001	2.200024e+000
5.000000e+001	5.286800e-001	2.226200e+004	3.041182e+001	1.791458e+000
5.100000e+001	5.878900e-001	2.475800e+004	3.078254e+001	1.420737e+000
5.200000e+001	6.539100e-001	2.754100e+004	3.118210e+001	1.021178e+000
5.300000e+001	7.273500e-001	3.063700e+004	3.153388e+001	6.693945e-001
5.400000e+001	8.089800e-001	3.407800e+004	3.186164e+001	3.416364e-001
5.500000e+001	8.997400e-001	3.790300e+004	3.211516e+001	8.811939e-002
5.600000e+001	1.000700e+000	4.215800e+004	3.220328e+001	0.000000e+000
5.700000e+001	1.101700e+000	4.641800e+004	3.208708e+001	1.161980e-001
