1.000000e+000	2.713400e-003	5.934400e+002	2.006924e+001	1.591672e+001
2.000000e+000	3.022600e-003	6.602700e+002	2.040448e+001	1.558148e+001
3.000000e+000	3.331800e-003	7.271000e+002	2.074980e+001	1.523616e+001
4.000000e+000	3.795600e-003	8.273400e+002	2.110921e+001	1.487676e+001
5.000000e+000	4.259400e-003	9.275800e+002	2.134672e+001	1.463924e+001
6.000000e+000	4.877900e-003	1.061200e+003	2.178140e+001	1.420456e+001
7.000000e+000	5.341700e-003	1.161500e+003	2.201087e+001	1.397509e+001
8.000000e+000	6.114700e-003	1.328600e+003	2.232011e+001	1.366585e+001
9.000000e+000	6.733100e-003	1.462200e+003	2.249812e+001	1.348784e+001
1.000000e+001	7.351600e-003	1.595900e+003	2.278365e+001	1.320231e+001
1.100000e+001	8.279200e-003	1.796400e+003	2.306586e+001	1.292010e+001
1.200000e+001	9.206900e-003	1.996800e+003	2.334661e+001	1.263935e+001
1.300000e+001	1.059100e-002	2.226500e+003	2.366760e+001	1.231837e+001
1.400000e+001	1.182700e-002	2.488300e+003	2.387983e+001	1.210613e+001
1.500000e+001	1.306400e-002	2.756300e+003	2.416419e+001	1.182177e+001
1.600000e+001	1.476500e-002	3.117600e+003	2.447514e+001	1.151083e+001
1.700000e+001	1.646600e-002	3.472200e+003	2.473831e+001	1.124765e+001
1.800000e+001	1.816600e-002	3.840100e+003	2.494191e+001	1.104405e+001
1.900000e+001	2.017600e-002	4.270800e+003	2.527123e+001	1.071473e+001
2.000000e+001	2.234100e-002	4.731700e+003	2.545665e+001	1.052931e+001
2.100000e+001	2.481400e-002	5.265400e+003	2.572350e+001	1.026246e+001
2.200000e+001	2.744300e-002	5.830800e+003	2.593291e+001	1.005305e+001
2.300000e+001	3.053500e-002	6.497100e+003	2.620869e+001	9.777266e+000
2.400000e+001	3.378200e-002	7.195100e+003	2.642802e+001	9.557938e+000
2.500000e+001	3.749200e-002	7.997900e+003	2.667148e+001	9.314480e+000
2.600000e+001	4.166700e-002	8.898500e+003	2.698015e+001	9.005812e+000
2.700000e+001	4.630500e-002	9.892300e+003	2.724556e+001	8.740404e+000
2.800000e+001	5.140700e-002	1.099700e+004	2.737843e+001	8.607530e+000
2.900000e+001	5.712700e-002	1.223600e+004	2.776817e+001	8.217790e+000
3.000000e+001	6.346600e-002	1.359900e+004	2.802636e+001	7.959599e+000
3.100000e+001	7.057800e-002	1.513500e+004	2.828152e+001	7.704445e+000
3.200000e+001	7.830900e-002	1.680400e+004	2.853556e+001	7.450403e+000
3.300000e+001	8.712100e-002	1.870600e+004	2.878659e+001	7.199366e+000
3.400000e+001	9.686100e-002	2.081300e+004	2.903556e+001	6.950397e+000
3.500000e+001	1.075300e-001	2.311400e+004	2.940375e+001	6.582212e+000
3.600000e+001	1.195900e-001	2.571800e+004	2.952630e+001	6.459664e+000
3.700000e+001	1.328800e-001	2.859400e+004	2.988837e+001	6.097592e+000
3.800000e+001	1.478800e-001	3.183100e+004	3.012812e+001	5.857837e+000
3.900000e+001	1.642700e-001	3.544000e+004	3.036583e+001	5.620127e+000
4.000000e+001	1.826700e-001	3.945100e+004	3.071873e+001	5.267231e+000
4.100000e+001	2.032300e-001	4.379200e+004	3.106649e+001	4.919468e+000
4.200000e+001	2.259600e-001	4.880300e+004	3.129707e+001	4.688895e+000
4.300000e+001	2.511600e-001	5.415000e+004	3.163870e+001	4.347258e+000
4.400000e+001	2.794500e-001	6.016100e+004	3.197730e+001	4.008657e+000
4.500000e+001	3.106800e-001	6.717900e+004	3.220178e+001	3.784183e+000
4.600000e+001	3.454700e-001	7.453000e+004	3.264340e+001	3.342562e+000
4.700000e+001	3.842800e-001	8.288200e+004	3.297185e+001	3.014114e+000
4.800000e+001	4.274100e-001	9.223700e+004	3.329626e+001	2.689705e+000
4.900000e+001	4.753400e-001	1.026000e+005	3.361761e+001	2.368355e+000
5.000000e+001	5.286800e-001	1.142900e+005	3.414616e+001	1.839804e+000
5.100000e+001	5.878900e-001	1.269900e+005	3.445938e+001	1.526585e+000
5.200000e+001	6.539100e-001	1.413500e+005	3.487168e+001	1.114285e+000
5.300000e+001	7.273500e-001	1.570600e+005	3.527989e+001	7.060719e-001
5.400000e+001	8.089800e-001	1.747600e+005	3.558500e+001	4.009635e-001
5.500000e+001	8.997400e-001	1.944800e+005	3.578500e+001	2.009616e-001
5.600000e+001	1.000700e+000	2.161900e+005	3.598596e+001	0.000000e+000
5.700000e+001	1.101700e+000	2.379300e+005	3.578848e+001	1.974783e-001
